id,name,address,created_at,updated_at,phone,image_url,cross_streets,hood,latitude,longitude,yelp_rating,yelp_id,category,neighborhood_id,rated_at,slug
1598,Hill Country Barbecue Market,30 W 26th St,2015-01-12 01:18:02.603199,2015-01-23 16:53:11.64709,2122554544,http://s3-media2.fl.yelpcdn.com/bphoto/qAjd7dO_e_bY7kH40kjf3Q/ms.jpg,,Flatiron,40.744022,-73.989576,3.5,hill-country-barbecue-market-new-york,Music Venues,13,,hill-country-barbecue-market
1602,DROM,85 Ave A,2015-01-12 01:18:02.620152,2015-01-23 16:53:11.654233,2127771157,http://s3-media4.fl.yelpcdn.com/bphoto/dQGi0qig6ETWvqFZtnNAzA/ms.jpg,,East Village,40.7253189,-73.9844437,3.0,drom-new-york,Music Venues,6,,drom
1608,Eden Lounge,28 W 33rd St,2015-01-12 01:18:02.652799,2015-01-23 16:53:11.670281,2122901624,http://s3-media4.fl.yelpcdn.com/bphoto/CDdAT8Eu0JLe7kg0TcxqlQ/ms.jpg,,Midtown West,40.7483521,-73.9868088,2.5,eden-lounge-new-york,Dance Clubs,1,,eden-lounge
1611,Ella,9 Ave A,2015-01-12 01:18:02.665548,2015-01-23 16:53:11.67908,2127772230,http://s3-media3.fl.yelpcdn.com/bphoto/vUIAXGuHwPLTgBodYG03BA/ms.jpg,,East Village,40.722652,-73.98632,3.0,ella-new-york,Music Venues,6,,ella
1612,Empire Hotel Rooftop,The Empire Hotel,2015-01-12 01:18:02.670543,2015-01-23 16:53:11.690691,2129563313,http://s3-media3.fl.yelpcdn.com/bphoto/rqSwSUSmnsQX_WjUxSecNA/ms.jpg,,Upper West Side,40.7715231173169,-73.982652425766,2.5,empire-hotel-rooftop-new-york,Dance Clubs,34,,empire-hotel-rooftop
1616,Falucka,162 Bleecker St,2015-01-12 01:18:02.690106,2015-01-23 16:53:11.702169,2127774555,http://s3-media3.fl.yelpcdn.com/bphoto/VW3YHr0Gtd3OM_Fmmm9StQ/ms.jpg,,Greenwich Village,40.728562027216,-74.0000921487808,3.0,falucka-new-york,Lounges,2,,falucka
1618,Irving Plaza,17 Irving Pl,2015-01-12 01:18:02.698943,2015-01-23 16:53:11.714203,2127776817,http://s3-media3.fl.yelpcdn.com/bphoto/n-KwGq_Nx-bTifUjM-FPXg/ms.jpg,,Flatiron,40.734936,-73.988449,3.5,irving-plaza-new-york,Music Venues,13,,irving-plaza
1620,The Flat,308 Hooper St,2015-01-12 01:18:02.707107,2015-01-23 16:53:11.730087,7185995151,http://s3-media1.fl.yelpcdn.com/bphoto/M4cBmUynAA9_zFdbbH9mLA/ms.jpg,,South Williamsburg,40.707237,-73.953743,3.5,the-flat-new-york-2,Lounges,5,,the-flat
1621,Flute Gramercy,40 E 20th St,2015-01-12 01:18:02.711196,2015-01-23 16:53:11.739669,2125297870,http://s3-media2.fl.yelpcdn.com/bphoto/4WlRreC-zpRxfdGHXDWq9w/ms.jpg,,Flatiron,40.738453,-73.988609,3.5,flute-gramercy-new-york,Music Venues,13,,flute-gramercy
1623,Frank's Cocktail Lounge,660 Fulton St,2015-01-12 01:18:02.721125,2015-01-23 16:53:11.750184,7186259339,http://s3-media2.fl.yelpcdn.com/bphoto/P0VIC19tWDsV3FlzCxfDzw/ms.jpg,,Fort Greene,40.6866112,-73.9757919,3.5,franks-cocktail-lounge-brooklyn,Lounges,44,,frank's-cocktail-lounge
1626,Aloft New York Brooklyn,216 Duffield Street,2015-01-12 01:18:02.733875,2015-01-23 16:53:11.766291,7182563833,http://s3-media4.fl.yelpcdn.com/bphoto/2K9KAJ4QCvAGyDhkMmjTPA/ms.jpg,,Downtown Brooklyn,40.691586,-73.984673,3.0,aloft-new-york-brooklyn-brooklyn,Hotels,41,,aloft-new-york-brooklyn
1628,Gabbana,107-11 Northern Blvd,2015-01-12 01:18:02.742238,2015-01-23 16:53:11.782278,7186514052,http://s3-media3.fl.yelpcdn.com/bphoto/P73uV6_neJF3Ink8v_X4zQ/ms.jpg,,North Corona,40.7579231,-73.8616791,3.5,gabbana-corona,Lounges,46,,gabbana
1630,Gallery Bar,120 Orchard St,2015-01-12 01:18:02.750726,2015-01-23 16:53:11.796159,2125292266,http://s3-media1.fl.yelpcdn.com/bphoto/YW6_-M89rZLQsk0EimQNVA/ms.jpg,,Lower East Side,40.719372,-73.989326,3.0,gallery-bar-new-york,Bars,3,,gallery-bar
1635,Glasslands Gallery,289 Kent Ave,2015-01-12 01:18:02.773979,2015-01-23 16:53:11.815063,,http://s3-media2.fl.yelpcdn.com/bphoto/uRGgd-O-rCWRePbHD0YbbQ/ms.jpg,,Williamsburg - South Side,40.71483515203,-73.966665789485,3.5,glasslands-gallery-brooklyn,Music Venues,29,,glasslands-gallery
1636,Glazz Nightclub,79-51 Albion Ave,2015-01-12 01:18:02.779121,2015-01-23 16:53:11.835236,7185051170,http://s3-media1.fl.yelpcdn.com/bphoto/4Krmjh5pDtTJoj-b52U62Q/ms.jpg,,Elmhurst,40.7391891,-73.8847275,2.5,glazz-nightclub-elmhurst,Dance Clubs,23,,glazz-nightclub
1642,Room Mate Grace Hotel,125 W 45th St,2015-01-12 01:18:02.805991,2015-01-23 16:53:11.846445,2123542323,http://s3-media4.fl.yelpcdn.com/bphoto/miZW8kTEpqAurJQKv8royQ/ms.jpg,,Theater District,40.7574387,-73.9838028,3.0,room-mate-grace-hotel-new-york,Hotels,4,,room-mate-grace-hotel
1646,Griffin,50 Gansevoort St,2015-01-12 01:18:02.823117,2015-01-23 16:53:11.868207,2122556676,http://s3-media2.fl.yelpcdn.com/bphoto/xJOvfZoPgZCJ2mYPXRFUCA/ms.jpg,,Meatpacking District,40.7393485307693,-74.0068063884974,2.5,griffin-new-york,Dance Clubs,12,,griffin
1648,The Way Station,683 Washington Ave,2015-01-12 01:18:02.831703,2015-01-23 16:53:11.885545,3476274949,http://s3-media3.fl.yelpcdn.com/bphoto/qIwCQOeiRSR4sUM6hHd6yg/ms.jpg,,Prospect Heights,40.67676,-73.9635139,4.0,the-way-station-brooklyn,Music Venues,47,,the-way-station
1650,Whiskey Park,100 Central Park S,2015-01-12 01:18:02.840903,2015-01-23 16:53:11.906434,2123079222,http://s3-media3.fl.yelpcdn.com/bphoto/rTp3LooUrZpI3flaHexjwQ/ms.jpg,,Midtown West,40.7657661,-73.9768219,3.0,whiskey-park-new-york,Lounges,1,,whiskey-park
1652,Manhattan Center Hammerstein Ballroom,311 West 34Th Street,2015-01-12 01:18:02.848955,2015-01-23 16:53:11.92643,2122797740,http://s3-media1.fl.yelpcdn.com/bphoto/PQBpmV5UmP7EttABU_gWow/ms.jpg,,Hell's Kitchen,40.7524766027927,-73.9940182864666,3.5,manhattan-center-hammerstein-ballroom-new-york,Music Venues,20,,manhattan-center-hammerstein-ballroom
1625,Frying Pan,Pier 66 Maritime,2015-01-12 01:18:02.729612,2015-01-23 16:53:11.954269,2129896363,http://s3-media3.fl.yelpcdn.com/bphoto/uBM8SQJK9g-t0zNns81oDg/ms.jpg,,,40.7521011493324,-74.008584022522,4.0,frying-pan-new-york,Bars,,,frying-pan
1654,Haus,285 W Broadway,2015-01-12 01:18:02.856788,2015-01-23 16:53:11.97337,2126254287,http://s3-media3.fl.yelpcdn.com/bphoto/_svzSUZSdTuhomZGbNxc1Q/ms.jpg,,TriBeCa,40.7212133679053,-74.0046358423279,2.5,haus-new-york,Dance Clubs,17,,haus
1656,Loreley,7 Rivington St,2015-01-12 01:18:02.865136,2015-01-23 16:53:11.98287,2122537077,http://s3-media4.fl.yelpcdn.com/bphoto/10BPeNpsyKhhFEi5uH0SJw/ms.jpg,,Lower East Side,40.72121,-73.992874,3.5,loreley-new-york,Pubs,3,,loreley
1657,Heathers,506 E 13th St,2015-01-12 01:18:02.869946,2015-01-23 16:53:11.995229,2122540979,http://s3-media1.fl.yelpcdn.com/bphoto/WzDTvlIUdrbBn5MbeIlQ1g/ms.jpg,,East Village,40.729490891321,-73.9804493227539,3.5,heathers-new-york,Lounges,6,,heathers
1644,The Greenroom,203 Frank E Rodgers Blvd S,2015-01-12 01:18:02.814979,2015-01-23 16:53:12.010602,9734120007,http://s3-media2.fl.yelpcdn.com/bphoto/A-QBuVIvsbOKFT9OntjX0A/ms.jpg,,,40.744501054287,-74.1560847312212,4.0,the-greenroom-harrison,Bars,,,the-greenroom
1659,Henrietta Hudson,438-444 Hudson St,2015-01-12 01:18:02.878527,2015-01-23 16:53:12.031941,2129243347,http://s3-media1.fl.yelpcdn.com/bphoto/WoAE-ZeOn0sQukLjQ7fzlQ/ms.jpg,,West Village,40.7310562,-74.0065231,3.0,henrietta-hudson-new-york,Dance Clubs,31,,henrietta-hudson
1671,Hudson River Cafe,697 W 133rd St,2015-01-12 01:18:02.967697,2015-01-23 16:53:12.041202,2124919111,http://s3-media1.fl.yelpcdn.com/bphoto/1ViZU-bpGbE8cj7CKWL5Kw/ms.jpg,,Harlem,40.8200226,-73.9585648,3.0,hudson-river-cafe-new-york-2,Lounges,45,,hudson-river-cafe
1633,Gin Palace,95 Ave A,2015-01-12 01:18:02.764482,2015-01-24 17:22:16.388539,2126146818,http://s3-media4.fl.yelpcdn.com/bphoto/ZTfF8iPBEgo7gDIyb2qorA/ms.jpg,,East Village,40.725658,-73.984123,3.5,gin-palace-new-york,Lounges,6,2015-01-24 17:22:16.381505,gin-palace
1676,Inc Lounge,The Time Hotel,2015-01-12 01:18:02.991915,2015-01-23 16:53:12.051837,2129567020,http://s3-media2.fl.yelpcdn.com/bphoto/IvralbVSt6JGds9EbYHC3w/ms.jpg,,Theater District,40.761221415213,-73.9856597481018,3.0,inc-lounge-new-york,Lounges,4,,inc-lounge
1687,K Lounge,2537 Third Ave,2015-01-12 01:18:03.092457,2015-01-23 16:53:12.066839,7182926720,http://s3-media4.fl.yelpcdn.com/bphoto/DAJonr97kINcFlTD6p755w/ms.jpg,,Mott Haven,40.8109436,-73.9276886,4.0,k-lounge-bronx,Bars,48,,k-lounge
1689,Karma,51 1st Ave,2015-01-12 01:18:03.100457,2015-01-23 16:53:12.073197,2126773160,http://s3-media2.fl.yelpcdn.com/bphoto/xzZR4IrBdY2nzjE_-iAC6A/ms.jpg,,East Village,40.72493,-73.987656,2.5,karma-new-york,Lounges,6,,karma
1691,Keybar,432 E 13th St,2015-01-12 01:18:03.109899,2015-01-23 16:53:12.083214,2124783021,http://s3-media4.fl.yelpcdn.com/bphoto/KyJKehujQmJiIVKeyKJmXg/ms.jpg,,East Village,40.729904,-73.981903,4.0,keybar-new-york,Lounges,6,,keybar
1695,McCarren Hotel & Pool,160 N 12th St,2015-01-12 01:18:03.126078,2015-01-23 16:53:12.094249,7182187500,http://s3-media3.fl.yelpcdn.com/bphoto/sfkxD6VYwGR5FFsSpM08lQ/ms.jpg,,Williamsburg - North Side,40.7209524,-73.9553668,2.5,mccarren-hotel-and-pool-brooklyn,Hotels,7,,mccarren-hotel-&-pool
1697,VIP Room,409 W 13th St,2015-01-12 01:18:03.134383,2015-01-23 16:53:12.108154,2122555344,http://s3-media1.fl.yelpcdn.com/bphoto/pZHP1FIvVW2fMGxlner9xQ/ms.jpg,,Meatpacking District,40.7404447,-74.0062707,2.0,vip-room-new-york,Dance Clubs,12,,vip-room
1699,Cozy Cafe,43 E 1st St,2015-01-12 01:18:03.143443,2015-01-23 16:53:12.116527,2124750177,http://s3-media1.fl.yelpcdn.com/bphoto/DjJeRhMi9ZgNAbTiVxv0fQ/ms.jpg,,East Village,40.723724,-73.990028,2.5,cozy-cafe-new-york,Hookah Bars,6,,cozy-cafe
1700,La Boheme Lounge,1790 Stillwell Ave,2015-01-12 01:18:03.147874,2015-01-23 16:53:12.123852,7182652245,http://s3-media2.fl.yelpcdn.com/bphoto/u5ldg27_NpPTh4YXrLpY7w/ms.jpg,,Bensonhurst,40.60273,-73.986641,3.5,la-boheme-lounge-brooklyn,Lounges,49,,la-boheme-lounge
1702,La Marina,348 Dyckman St,2015-01-12 01:18:03.160594,2015-01-23 16:53:12.132231,2125676300,http://s3-media2.fl.yelpcdn.com/bphoto/6muatJBEOrYENi51EZcFnA/ms.jpg,,Washington Heights,40.8692540968744,-73.9321930085983,3.0,la-marina-new-york,Bars,37,,la-marina
1704,La Vie Restaurant & Lounge,64 E 1st St,2015-01-12 01:18:03.174738,2015-01-23 16:53:12.145213,2125293262,http://s3-media2.fl.yelpcdn.com/bphoto/z2qurWX6nfiHEAw7DoyiMQ/ms.jpg,,East Village,40.723789,-73.988953,3.0,la-vie-restaurant-and-lounge-new-york,Dance Clubs,6,,la-vie-restaurant-&-lounge
1706,Lavo,39 E 58th St,2015-01-12 01:18:03.187271,2015-01-23 16:53:12.158212,2127505588,http://s3-media1.fl.yelpcdn.com/bphoto/AVTzekC0X5Is6cHfMfOwNQ/ms.jpg,,Midtown East,40.7629471,-73.971489,3.0,lavo-new-york,Lounges,14,,lavo
1768,No Fun,161 Ludlow St,2015-01-12 01:18:03.48977,2015-01-23 16:53:12.171437,2124771616,http://s3-media1.fl.yelpcdn.com/bphoto/ilblSno5W-TGdrn709HvXw/ms.jpg,,Lower East Side,40.7214508,-73.9878922,3.0,no-fun-new-york,Bars,3,,no-fun
1707,"Le Bain, Rooftop-Bar & Club",848 Washington St,2015-01-12 01:18:03.191662,2015-01-23 16:53:12.183676,,http://s3-media2.fl.yelpcdn.com/bphoto/MfCTR6n93p1-SVcRzmshXg/ms.jpg,,Meatpacking District,40.7409,-74.0078,4.0,le-bain-rooftop-bar-and-club-new-york,Bars,12,,"le-bain,-rooftop-bar-&-club"
1709,Le Baron,32 Mulberry St,2015-01-12 01:18:03.201029,2015-01-23 16:53:12.191157,,http://s3-media2.fl.yelpcdn.com/bphoto/Swr3EQ4yxbvTm8OjPIKRLw/ms.jpg,,Chinatown,40.7145996,-73.9993668,2.5,le-baron-new-york,Music Venues,50,,le-baron
1711,Essex,120 Essex St,2015-01-12 01:18:03.213591,2015-01-23 16:53:12.202603,2125339616,http://s3-media2.fl.yelpcdn.com/bphoto/TX4d3GvycGbPk1Kq080BGw/ms.jpg,,Lower East Side,40.7193235,-73.9874465,3.5,essex-new-york,Bars,3,,essex
1714,Leather Lounge,454 W 128th St,2015-01-12 01:18:03.22726,2015-01-23 16:53:12.21036,9175591779,http://s3-media2.fl.yelpcdn.com/bphoto/Eya5egZ_FT9ax721ly6r4Q/ms.jpg,,Harlem,40.8135605,-73.9538422,1.5,leather-lounge-new-york,Dance Clubs,45,,leather-lounge
1717,Terminal 5,610 W 56Th St.,2015-01-12 01:18:03.240056,2015-01-23 16:53:12.230297,2125826600,http://s3-media4.fl.yelpcdn.com/bphoto/QgkTSxq_1LEo8qvnZqaAiQ/ms.jpg,,Hell's Kitchen,40.769707,-73.992767,3.0,terminal-5-new-york,Music Venues,20,,terminal-5
1719,Libation,137 Ludlow St,2015-01-12 01:18:03.250708,2015-01-23 16:53:12.243629,2125292153,http://s3-media3.fl.yelpcdn.com/bphoto/FmMS9B9ZYQ9yXKUEKB_J1A/ms.jpg,,Lower East Side,40.720421,-73.988449,3.0,libation-new-york,Dance Clubs,3,,libation
1720,The Liberty Theater,233 W 41st St,2015-01-12 01:18:03.255094,2015-01-23 16:53:12.251897,2129970009,http://s3-media2.fl.yelpcdn.com/bphoto/ItWJllgvRQS90hG_Se1WBg/ms.jpg,,Theater District,40.7560921,-73.9888229,2.0,the-liberty-theater-new-york,Dance Clubs,4,,the-liberty-theater
1724,Lit Lounge,93 2nd Ave,2015-01-12 01:18:03.27215,2015-01-23 16:53:12.266204,2127777987,http://s3-media4.fl.yelpcdn.com/bphoto/nSVgxpMYwD9OvDDfurDdRg/ms.jpg,,East Village,40.7272,-73.989098,3.0,lit-lounge-new-york,Lounges,6,,lit-lounge
1727,Local West,1 Penn Plz,2015-01-12 01:18:03.284461,2015-01-23 16:53:12.275618,2126297070,http://s3-media2.fl.yelpcdn.com/bphoto/iiIa7v0NpePsCiCKH9VGeA/ms.jpg,,Midtown West,40.7516301102931,-73.9936149232483,2.5,local-west-new-york,Bars,1,,local-west
1732,Low Tide Bar,Beach 96th Street At the Boardwalk,2015-01-12 01:18:03.305816,2015-01-23 16:53:12.286539,,http://s3-media1.fl.yelpcdn.com/bphoto/Gobi59048eoaN5hxWdeyIw/ms.jpg,,Seaside,40.5829965656516,-73.8164520263672,4.0,low-tide-bar-rockaway,Bars,51,,low-tide-bar
1733,LP & Harmony,683 Grand St,2015-01-12 01:18:03.310073,2015-01-23 16:53:12.297733,3472624274,http://s3-media2.fl.yelpcdn.com/bphoto/An2omk4y5yI5HJ-kFbyi9g/ms.jpg,,Williamsburg - North Side,40.711739,-73.945221,3.5,lp-and-harmony-brooklyn,Bars,7,,lp-&-harmony
1738,Madame X,94 W Houston St,2015-01-12 01:18:03.333553,2015-01-23 16:53:12.307206,2125390808,http://s3-media3.fl.yelpcdn.com/bphoto/vNEkOJJm9Jg5C3NyIVK4Ew/ms.jpg,,Greenwich Village,40.727348,-74,3.5,madame-x-new-york,Lounges,2,,madame-x
1742,Pier 54,Pier 54,2015-01-12 01:18:03.350614,2015-01-23 16:53:12.317089,2126272020,http://s3-media1.fl.yelpcdn.com/bphoto/5f5iEDd90BgyeNIdq654rQ/ms.jpg,,West Village,40.7375488,-74.0056763,4.0,pier-54-new-york,Music Venues,31,,pier-54
1747,Merkin Concert Hall,129 W 67th St,2015-01-12 01:18:03.385985,2015-01-23 16:53:12.331712,2125013330,http://s3-media3.fl.yelpcdn.com/bphoto/oOUwk66RUiQz-uc5OHtzNA/ms.jpg,,Upper West Side,40.775013,-73.9826355,4.0,merkin-concert-hall-new-york,Music Venues,34,,merkin-concert-hall
1748,MikNic Lounge,200 Columbia St,2015-01-12 01:18:03.391423,2015-01-23 16:53:12.34384,9177701984,http://s3-media2.fl.yelpcdn.com/bphoto/0zyYpaUEq-1ZGgr6NcIgeA/ms.jpg,,Columbia Street Waterfront District,40.685319,-74.0028201,4.5,miknic-lounge-brooklyn-4,Lounges,52,,miknic-lounge
1750,Lucky Strike,River Place,2015-01-12 01:18:03.407549,2015-01-23 16:53:12.35271,6468290170,http://s3-media3.fl.yelpcdn.com/bphoto/uw8vjVeuSPJ5vE_dD6CTRw/ms.jpg,,Midtown West,40.761821,-74.000843,3.0,lucky-strike-new-york-2,Bars,1,,lucky-strike
1752,Mister H,150 Lafayette St,2015-01-12 01:18:03.417508,2015-01-23 16:53:12.366195,2123891000,http://s3-media1.fl.yelpcdn.com/bphoto/jKzPsEDzebNT3h2waF9TEA/ms.jpg,,SoHo,40.719738,-73.999718,3.0,mister-h-new-york,Dance Clubs,25,,mister-h
1753,MObar,Mandarin Oriental Hotel,2015-01-12 01:18:03.424121,2015-01-23 16:53:12.385578,2128058800,http://s3-media2.fl.yelpcdn.com/bphoto/eywNdAA9igJFpQ_1pDhpsw/ms.jpg,,Upper West Side,40.7795056894071,-73.9752579814453,3.5,mobar-new-york,Bars,34,,mobar
1755,Mo's Fort Greene,80 Lafayette Ave,2015-01-12 01:18:03.432576,2015-01-23 16:53:12.397388,7187972849,http://s3-media4.fl.yelpcdn.com/bphoto/IbB6pMC-QQec0kWsihw9ZQ/ms.jpg,,Fort Greene,40.686943,-73.974716,3.0,mos-fort-greene-brooklyn,Pubs,44,,mo's-fort-greene
1758,Monster,80 Grove St,2015-01-12 01:18:03.445602,2015-01-23 16:53:12.414644,2129243557,http://s3-media1.fl.yelpcdn.com/bphoto/0ktYUMiiN5--PXQm0mR9vg/ms.jpg,,West Village,40.733326,-74.002243,3.5,monster-new-york,Dance Clubs,31,,monster
1760,Muchmore's,2 Havemeyer St,2015-01-12 01:18:03.455015,2015-01-23 16:53:12.42628,7185763222,http://s3-media1.fl.yelpcdn.com/bphoto/Ix48PyvTWs_pVqZ8dnV70g/ms.jpg,,Williamsburg - North Side,40.7164523632333,-73.952944278717,4.5,muchmores-new-york,Music Venues,7,,muchmore's
1761,The Mulberry Project,149 Mulberry St,2015-01-12 01:18:03.459224,2015-01-23 16:53:12.442277,6464484536,http://s3-media2.fl.yelpcdn.com/bphoto/uodT7fvEKHRfvxq3UqdPEQ/ms.jpg,,Little Italy,40.7190704,-73.9976883,3.5,the-mulberry-project-new-york,Lounges,53,,the-mulberry-project
1763,Music Hall Of Williamsburg,66 N 6Th St,2015-01-12 01:18:03.467653,2015-01-23 16:53:12.454446,,http://s3-media1.fl.yelpcdn.com/bphoto/OqopJznJzDTqmmyXs7YJqQ/ms.jpg,,Williamsburg - North Side,40.719135,-73.961784,4.0,music-hall-of-williamsburg-brooklyn,Music Venues,7,,music-hall-of-williamsburg
1767,Nexus Lounge,76 E 1st St,2015-01-12 01:18:03.485756,2015-01-23 16:53:12.469192,2125989126,http://s3-media2.fl.yelpcdn.com/bphoto/oMNV2TU_h75fFGAEiGz7HQ/ms.jpg,,East Village,40.7233124,-73.9881973,2.5,nexus-lounge-new-york,Lounges,6,,nexus-lounge
1740,Mantra,253 Washington St,2015-01-12 01:18:03.341693,2015-01-23 16:53:12.487473,2013338699,http://s3-media3.fl.yelpcdn.com/bphoto/ZTfW1fdFiFKbXXM2QwLLXw/ms.jpg,,,40.716427202155,-74.037603770639,3.0,mantra-jersey-city-2,Lounges,,,mantra
1775,Odyssea,486 Metropolitan Ave,2015-01-12 01:18:03.518958,2015-01-23 16:53:12.522217,7182187600,http://s3-media4.fl.yelpcdn.com/bphoto/QpHkxbx482vrcsQDOkscQg/ms.jpg,,Williamsburg - North Side,40.7140150666237,-73.95262978971,3.0,odyssea-brooklyn,Lounges,7,,odyssea
1777,Employees Only,510 Hudson St,2015-01-12 01:18:03.530447,2015-01-23 16:53:12.537379,2122423021,http://s3-media3.fl.yelpcdn.com/bphoto/LGncXIbkv_A_HNXwbR8xeQ/ms.jpg,,West Village,40.733437,-74.00605,4.0,employees-only-new-york,Lounges,31,,employees-only
1780,One Last Shag,348 Franklin Ave,2015-01-12 01:18:03.547874,2015-01-23 16:53:12.550599,7183982472,http://s3-media4.fl.yelpcdn.com/bphoto/X8Eb9i6GOAD7cHbn16bWnA/ms.jpg,,Clinton Hill,40.6872281,-73.9571333,3.5,one-last-shag-brooklyn,Bars,54,,one-last-shag
1783,Output,74 Wythe Ave,2015-01-12 01:18:03.560406,2015-01-23 16:53:12.55866,,http://s3-media1.fl.yelpcdn.com/bphoto/zWvSHGBtSCeyO_PBMdf_Hw/ms.jpg,,Williamsburg - North Side,40.7221151,-73.9576675,3.5,output-brooklyn,Music Venues,7,,output
1791,The Panther Room & Canopy Bar,74 Wythe Ave,2015-01-12 01:18:03.597023,2015-01-23 16:53:12.582635,,http://s3-media1.fl.yelpcdn.com/bphoto/GoTJTDm0Od7-AaUQXIiVmw/ms.jpg,,Williamsburg - North Side,40.7223328,-73.9577161,3.5,the-panther-room-and-canopy-bar-brooklyn,Lounges,7,,the-panther-room-&-canopy-bar
1793,Parlor,286 Spring St,2015-01-12 01:18:03.606028,2015-01-23 16:53:12.598678,2124142902,http://s3-media4.fl.yelpcdn.com/bphoto/3sAuStoxqHi048wx2VoX2w/ms.jpg,,South Village,40.7256622,-74.0071564,3.5,parlor-manhattan,Lounges,16,,parlor
1799,Phuket Lounge,701 W 135th St,2015-01-12 01:18:03.637398,2015-01-23 16:53:12.622551,2122342288,http://s3-media3.fl.yelpcdn.com/bphoto/6Y8qcce3FTRhwUPtFrTdIw/ms.jpg,,Harlem,40.821539977481,-73.957948753309,2.0,phuket-lounge-new-york,Dance Clubs,45,,phuket-lounge
1805,Pink Elephant,40 W 8th St,2015-01-12 01:18:03.666259,2015-01-23 16:53:12.638312,2127771511,http://s3-media2.fl.yelpcdn.com/bphoto/tXBjmwyChIlJ3vme1VMkWQ/ms.jpg,,Greenwich Village,40.7329292,-73.9984131,1.5,pink-elephant-new-york,Dance Clubs,2,,pink-elephant
1807,The Plank,216 Bedford Ave,2015-01-12 01:18:03.676644,2015-01-23 16:53:12.654337,,http://s3-media2.fl.yelpcdn.com/bphoto/Emx4ga760wB0e3aIJ-pu8g/ms.jpg,,Williamsburg - North Side,40.7169317,-73.9589908,3.5,the-plank-brooklyn,Dive Bars,7,,the-plank
1814,Prey Bar & Lounge,4 W 22nd St,2015-01-12 01:18:03.70818,2015-01-23 16:53:12.789119,6462301444,http://s3-media2.fl.yelpcdn.com/bphoto/g4UtzPkxwgQcZv2bqzQINg/ms.jpg,,Flatiron,40.740936,-73.990799,2.5,prey-bar-and-lounge-new-york,Lounges,13,,prey-bar-&-lounge
1815,The Production Lounge,113 Franklin St,2015-01-12 01:18:03.713281,2015-01-23 16:53:12.80146,7184826900,http://s3-media3.fl.yelpcdn.com/bphoto/fz0lkmQSfWIpvdrhMo-jHA/ms.jpg,,Greenpoint,40.7299996912479,-73.9576636254787,2.5,the-production-lounge-brooklyn,Music Venues,32,,the-production-lounge
1818,Provocateur,18 9th Ave,2015-01-12 01:18:03.729851,2015-01-23 16:53:12.811367,2129299036,http://s3-media2.fl.yelpcdn.com/bphoto/ioe1DyhQLx_XiRAXv804_Q/ms.jpg,,Meatpacking District,40.7399673,-74.0058746,3.5,provocateur-new-york,Lounges,12,,provocateur
