id,name,address,created_at,updated_at,phone,image_url,cross_streets,hood,latitude,longitude,yelp_rating,yelp_id,category,neighborhood_id,rated_at,slug
1821,Club Cache,22 W 39th St,2015-01-12 01:18:03.743446,2015-01-23 16:53:12.819711,3473856745,http://s3-media3.fl.yelpcdn.com/bphoto/8kj2JAGbdBUcFMnkX8wpUQ/ms.jpg,,Midtown West,40.7520623,-73.9835542,4.0,club-cache-new-york,Dance Clubs,1,,club-cache
1824,Queen of Hearts,West 38th St,2015-01-12 01:18:03.758421,2015-01-23 16:53:12.835058,2129879200,http://s3-media1.fl.yelpcdn.com/bphoto/aidIeh6Za1m1s6codi8gvw/ms.jpg,,Midtown West,40.752168,-73.985584,1.5,queen-of-hearts-new-york,Dance Clubs,1,,queen-of-hearts
1826,Status Quo Ante Lounge Restaurant,2524 Coney Island Ave,2015-01-12 01:18:03.767045,2015-01-23 16:53:12.848055,7189988811,http://s3-media1.fl.yelpcdn.com/bphoto/m_IQS8rnSxTfIQ5Ug5bfiQ/ms.jpg,,Gravesend,40.595219,-73.961342,3.5,status-quo-ante-lounge-restaurant-brooklyn,Bars,9,,status-quo-ante-lounge-restaurant
1827,Radio City Music Hall,1260 6Th Avenue,2015-01-12 01:18:03.771695,2015-01-23 16:53:12.858356,2122474777,http://s3-media3.fl.yelpcdn.com/bphoto/RLvFJGRpmUjIGUZsO2A0Ng/ms.jpg,,Theater District,40.759529,-73.978584,4.5,radio-city-music-hall-new-york-2,Music Venues,4,,radio-city-music-hall
1831,Raven Lounge,55 Gansevoort St,2015-01-12 01:18:03.809186,2015-01-23 16:53:12.874368,8888836054,http://s3-media1.fl.yelpcdn.com/bphoto/T7HdkbE6TFHZIDjFhlLSZw/ms.jpg,,Meatpacking District,40.7395172,-74.0070419,2.0,raven-lounge-new-york-2,Dance Clubs,12,,raven-lounge
1835,Recoup Lounge,210 Rivington St,2015-01-12 01:18:03.829168,2015-01-23 16:53:12.888608,6463441504,http://s3-media1.fl.yelpcdn.com/bphoto/1jaRPTF1WYUW2l4dNY-bpw/ms.jpg,,Lower East Side,40.718491,-73.982666,1.5,recoup-lounge-manhattan,Music Venues,3,,recoup-lounge
1838,Red Velvet Lounge,174 Rivington St,2015-01-12 01:18:03.84454,2015-01-23 16:53:12.903411,2122602220,http://s3-media4.fl.yelpcdn.com/bphoto/-opNQcaAjWkw2WQspDcl1w/ms.jpg,,Lower East Side,40.719101,-73.984428,3.0,red-velvet-lounge-new-york,Lounges,3,,red-velvet-lounge
1840,Rehab,25 Ave B,2015-01-12 01:18:03.853899,2015-01-23 16:53:12.919501,2122532595,http://s3-media1.fl.yelpcdn.com/bphoto/gTEDYMGSMajjgx_TQwTsbg/ms.jpg,,East Village,40.722229,-73.983009,3.5,rehab-new-york-2,Music Venues,6,,rehab
1849,Rooftop 760,760 8th Ave,2015-01-12 01:18:03.898956,2015-01-23 16:53:12.946814,2122212672,http://s3-media4.fl.yelpcdn.com/bphoto/7o50RI_WJwIC9LLb3Y9tkg/ms.jpg,,Theater District,40.7602259,-73.987058,2.5,rooftop-760-new-york,Dance Clubs,4,,rooftop-760
1854,Rosewood Nightclub,5 E 19th St,2015-01-12 01:18:03.919967,2015-01-23 16:53:12.970449,6464026322,http://s3-media3.fl.yelpcdn.com/bphoto/6adUg7dAYW32XTKrk602yA/ms.jpg,,Flatiron,40.7390238,-73.9906407,1.5,rosewood-nightclub-new-york,Pubs,13,,rosewood-nightclub
1855,Forty Four,44 W 44th St,2015-01-12 01:18:03.923952,2015-01-23 16:53:12.983762,2129448844,http://s3-media1.fl.yelpcdn.com/bphoto/QGfm-g5ukD7JMvpUwr3rzg/ms.jpg,,Midtown West,40.7557911334491,-73.9821337306885,3.5,forty-four-new-york,Lounges,1,,forty-four
1860,Santos Party House,96 Lafayette St,2015-01-12 01:18:03.95149,2015-01-23 16:53:13.00232,2125845492,http://s3-media1.fl.yelpcdn.com/bphoto/D3HSPbYdm70HzkWYuJP71w/ms.jpg,,Chinatown,40.7176628,-74.0014267,3.0,santos-party-house-new-york,Dance Clubs,50,,santos-party-house
1865,Shadow Lounge,2085 Coney Island Ave,2015-01-12 01:18:03.974469,2015-01-23 16:53:13.019351,9179334555,http://s3-media1.fl.yelpcdn.com/bphoto/DU6J9qJEYnID2qKhs0yvwg/ms.jpg,,Midwood,40.606336,-73.961435,4.5,shadow-lounge-brooklyn,Lounges,55,,shadow-lounge
1870,The SKINnY Bar & Lounge,174 Orchard St,2015-01-12 01:18:03.996077,2015-01-23 16:53:13.043143,2122283668,http://s3-media3.fl.yelpcdn.com/bphoto/n36QeeZZuzbFbwMzNVNi7w/ms.jpg,,Lower East Side,40.721542,-73.98819,3.5,the-skinny-bar-and-lounge-new-york,Lounges,3,,the-skinny-bar-&-lounge
1872,Slake,251 W 30th St,2015-01-12 01:18:04.007282,2015-01-23 16:53:13.06011,2126958970,http://s3-media2.fl.yelpcdn.com/bphoto/LE6JmPB_vToPobEtYmAuZA/ms.jpg,,Midtown West,40.7492248432909,-73.9938545903193,3.0,slake-new-york,Dance Clubs,1,,slake
1875,SOB's,204 Varick St,2015-01-12 01:18:04.023182,2015-01-23 16:53:13.078323,2122434940,http://s3-media2.fl.yelpcdn.com/bphoto/9nVtBmOEsWbbUt-GLfhyLg/ms.jpg,,South Village,40.7283821,-74.0051727,3.5,sobs-new-york-2,Music Venues,16,,sob's
1877,Soho Grand Hotel,310 W Broadway,2015-01-12 01:18:04.033652,2015-01-23 16:53:13.098334,2129653000,http://s3-media3.fl.yelpcdn.com/bphoto/kX3FvB3ORgPT8978bxh8PA/ms.jpg,,TriBeCa,40.721714,-74.0045242,3.5,soho-grand-hotel-new-york,Hotels,17,,soho-grand-hotel
1890,Stage 48,605 W 48th St,2015-01-12 01:18:04.091016,2015-01-23 16:53:13.146712,2129571800,http://s3-media2.fl.yelpcdn.com/bphoto/-zEPrRtD8a6ciV5foVl-rQ/ms.jpg,,Hell's Kitchen,40.765076,-73.995987,3.0,stage-48-new-york,Dance Clubs,20,,stage-48
1892,The Elsinore,17 Stanton St,2015-01-12 01:18:04.099119,2015-01-23 16:53:13.162432,2125174065,http://s3-media2.fl.yelpcdn.com/bphoto/zZDFuduhnosfDmN31aAkPg/ms.jpg,,Lower East Side,40.722401,-73.992149,3.5,the-elsinore-new-york-2,Dance Clubs,3,,the-elsinore
1893,"The Ritz-Carlton New York, Central Park",50 Central Park South,2015-01-12 01:18:04.10387,2015-01-23 16:53:13.186314,2123089100,http://s3-media4.fl.yelpcdn.com/bphoto/jqTSCLwsEpPsfalNbbVvbA/ms.jpg,,Midtown West,40.765339,-73.976021,4.5,the-ritz-carlton-new-york-central-park-new-york,Hotels,1,,"the-ritz-carlton-new-york,-central-park"
1899,Southside,2 Cleveland Pl,2015-01-12 01:18:04.137632,2015-01-23 16:53:13.202301,2126805601,http://s3-media4.fl.yelpcdn.com/bphoto/XCZqHsTClAq-B5S97_Eanw/ms.jpg,,Little Italy,40.7209056615829,-73.9976654201746,2.5,southside-new-york-3,Lounges,53,,southside
1901,Sullivan Hall,214 Sullivan St,2015-01-12 01:18:04.148512,2015-01-23 16:53:13.209411,2126340427,http://s3-media3.fl.yelpcdn.com/bphoto/ejTfJC0M8Mp3jMV3kuqPIA/ms.jpg,,Greenwich Village,40.7294693,-74.0001831,3.0,sullivan-hall-new-york,Music Venues,2,,sullivan-hall
1903,Suzie Wong,547 W 27th St,2015-01-12 01:18:04.162707,2015-01-23 16:53:13.217074,2122685105,http://s3-media1.fl.yelpcdn.com/bphoto/dt-zvZ_DyqNmodDKz0OsbQ/ms.jpg,,Chelsea,40.7513809,-74.0043182,2.0,suzie-wong-new-york,Lounges,11,,suzie-wong
1905,System Dance Club,32-10 37th Ave,2015-01-12 01:18:04.173966,2015-01-23 16:53:13.227493,7183618155,http://s3-media4.fl.yelpcdn.com/bphoto/753d6Q4cDPbouxPE_lCAOQ/ms.jpg,,Long Island City,40.7541389,-73.9301529,2.0,system-dance-club-long-island-city,Dance Clubs,27,,system-dance-club
1907,Taj Lounge,48 W 21st St,2015-01-12 01:18:04.182524,2015-01-23 16:53:13.240825,2126203033,http://s3-media3.fl.yelpcdn.com/bphoto/Ab7aG0U-0NZuoV9AEuMwcA/ms.jpg,,Chelsea,40.743876,-73.992949,3.0,taj-lounge-new-york,Lounges,11,,taj-lounge
1908,Tammany Hall,152 Orchard St,2015-01-12 01:18:04.18681,2015-01-23 16:53:13.254825,2122287556,http://s3-media2.fl.yelpcdn.com/bphoto/2jI6VGNAvY2kS12mOiq7Pg/ms.jpg,,Lower East Side,40.720746,-73.988684,3.0,tammany-hall-new-york,Music Venues,3,,tammany-hall
1910,The Tank,151 W 46th St,2015-01-12 01:18:04.201143,2015-01-23 16:53:13.270234,2125636269,http://s3-media2.fl.yelpcdn.com/bphoto/IE00n061Tm6wwWVLtROD6A/ms.jpg,,Theater District,40.758415,-73.984077,4.5,the-tank-new-york,Music Venues,4,,the-tank
1912,TBA Brooklyn,395 Wythe Ave,2015-01-12 01:18:04.210267,2015-01-23 16:53:13.280528,3475294429,http://s3-media4.fl.yelpcdn.com/bphoto/nD1BD1b4vNrr68x-g0HaOA/ms.jpg,,South Williamsburg,40.711256,-73.9663559,3.5,tba-brooklyn-new-york,Dance Clubs,5,,tba-brooklyn
1914,Tenjune,26 Little W 12th St,2015-01-12 01:18:04.219326,2015-01-23 16:53:13.291188,6466242410,http://s3-media2.fl.yelpcdn.com/bphoto/yjTcQMsqahvtzo4PpxmNaQ/ms.jpg,,Meatpacking District,40.7399559,-74.0075073,2.5,tenjune-new-york,Dance Clubs,12,,tenjune
1922,Tokya,40 E 58th St,2015-01-12 01:18:04.261985,2015-01-23 16:53:13.295927,2123086888,http://s3-media2.fl.yelpcdn.com/bphoto/SOfzfBK3-EThIDc-QSTUnw/ms.jpg,,Midtown East,40.7626877,-73.9715881,3.0,tokya-new-york,Dance Clubs,14,,tokya
1925,Town Hall,123 W 43rd St,2015-01-12 01:18:04.274378,2015-01-23 16:53:13.318335,2128402824,http://s3-media4.fl.yelpcdn.com/bphoto/YUCv_qaAHko-WgeLkOkgKQ/ms.jpg,,Theater District,40.7560616,-73.984581,4.0,town-hall-new-york,Music Venues,4,,town-hall
1928,Tribeca Grand Hotel,2 Ave of the Americas,2015-01-12 01:18:04.287203,2015-01-23 16:53:13.334163,2125196600,http://s3-media1.fl.yelpcdn.com/bphoto/M61d2kG6PQid2QkoCckkxg/ms.jpg,,TriBeCa,40.71936,-74.004837,3.5,tribeca-grand-hotel-new-york,Hotels,17,,tribeca-grand-hotel
1933,Uncle Mike's,57 Murray St,2015-01-12 01:18:04.308796,2015-01-23 16:53:13.366184,2127919676,http://s3-media4.fl.yelpcdn.com/bphoto/Uz9r9ExgOw5fTwCpYiv_EA/ms.jpg,,TriBeCa,40.7145309,-74.0096817,3.0,uncle-mikes-new-york,Music Venues,17,,uncle-mike's
1935,Up & Down,244 W 14th S,2015-01-12 01:18:04.326399,2015-01-23 16:53:13.374209,2122424411,http://s3-media4.fl.yelpcdn.com/bphoto/skzIkaMmTPbFZ4FWKR5CoQ/ms.jpg,,West Village,40.739202,-74.001981,1.5,up-and-down-new-york,Dance Clubs,31,,up-&-down
1936,The Vault,225 E Houston St,2015-01-12 01:18:04.330594,2015-01-23 16:53:13.385492,2122542200,http://s3-media2.fl.yelpcdn.com/bphoto/Aicv6D3iaGqTzBnJHDayrw/ms.jpg,,Lower East Side,40.7220802,-73.9865952,4.0,the-vault-new-york,Dance Clubs,3,,the-vault
1939,Verboten,54 N 11th St,2015-01-12 01:18:04.344473,2015-01-23 16:53:13.396841,3472234732,http://s3-media2.fl.yelpcdn.com/bphoto/Ngr012gbE9fwDGhXWJDBFw/ms.jpg,,Williamsburg - North Side,40.7221453253465,-73.9592037188383,3.5,verboten-williamsburg,Music Venues,7,,verboten
1941,Viktor & Spoils,105 Rivington St,2015-01-12 01:18:04.352664,2015-01-23 16:53:13.41509,2124753485,http://s3-media1.fl.yelpcdn.com/bphoto/F8Akwd8ofs5Bv8TWdUGqMQ/ms.jpg,,Lower East Side,40.719799,-73.9882126,3.0,viktor-and-spoils-new-york,Bars,3,,viktor-&-spoils
1945,W New York - Downtown,123 Washington Street,2015-01-12 01:18:04.380082,2015-01-23 16:53:13.434411,6468268600,http://s3-media4.fl.yelpcdn.com/bphoto/0IFdM8J63rp3_K59iIWSlw/ms.jpg,,Financial District,40.7096913084312,-74.0143610373649,3.5,w-new-york-downtown-new-york,Hotels,35,,w-new-york---downtown
1949,The Theater At Madison Square Garden,7th Ave & 32nd St,2015-01-12 01:18:04.459034,2015-01-23 16:53:13.449656,,http://s3-media3.fl.yelpcdn.com/bphoto/kT7H9mgHSllgRBnBXiZ7Lw/ms.jpg,,Midtown West,40.7496998459101,-73.9915600419044,3.5,the-theater-at-madison-square-garden-new-york,Music Venues,1,,the-theater-at-madison-square-garden
1951,Webster Hall,125 E 11th St,2015-01-12 01:18:04.468375,2015-01-23 16:53:13.461743,2123531600,http://s3-media3.fl.yelpcdn.com/bphoto/d-vkGWgcjfCmryJ8hTzTNw/ms.jpg,,East Village,40.7316609,-73.9891926,2.5,webster-hall-new-york,Music Venues,6,,webster-hall
1960,Wicked Willy's,149 Bleecker St,2015-01-12 01:18:04.508521,2015-01-23 16:53:13.478224,2122548592,http://s3-media2.fl.yelpcdn.com/bphoto/du74BcqLYwEJQZAAbH6h0w/ms.jpg,,Greenwich Village,40.7284508,-73.9992294,3.5,wicked-willys-new-york,Music Venues,2,,wicked-willy's
1585,Crash Mansion,199 Bowery,2015-01-12 01:18:02.54949,2015-01-23 16:53:13.494221,2129827767,http://s3-media1.fl.yelpcdn.com/bphoto/AfBuUG2OKZW0ciNlBCe_1Q/ms.jpg,,Lower East Side,40.7210007,-73.9934769,3.0,crash-mansion-new-york-2,Music Venues,3,,crash-mansion
1588,Raines Law Room,48 W 17th St,2015-01-12 01:18:02.561688,2015-01-23 16:53:13.510193,,http://s3-media3.fl.yelpcdn.com/bphoto/EYb8vcrQvuFgsc5PVWs3GQ/ms.jpg,,Flatiron,40.738686,-73.994614,4.5,raines-law-room-new-york,Lounges,13,,raines-law-room
1593,The Delancey,168 Delancey St,2015-01-12 01:18:02.581892,2015-01-23 16:53:13.526179,2122549920,http://s3-media1.fl.yelpcdn.com/bphoto/fKdXBdKVr1Pzj0uUsePdZQ/ms.jpg,,Lower East Side,40.7180214,-73.9852676,3.0,the-delancey-new-york,Dance Clubs,3,,the-delancey
1640,Governors Beach Club,1 Carder Rd,2015-01-12 01:18:02.796894,2015-01-23 16:53:13.540695,2128964600,http://s3-media2.fl.yelpcdn.com/bphoto/R1jTOAEY_S7aF0kj2i2CxA/ms.jpg,,,40.693134,-74.015497,3.0,governors-beach-club-new-york,Bars,,,governors-beach-club
1966,XL Nightclub,512 W 42nd St,2015-01-12 01:18:04.537142,2015-01-23 16:53:13.558255,2122392999,http://s3-media4.fl.yelpcdn.com/bphoto/9TFaEiLuvW-Aes2DiiStSw/ms.jpg,,Hell's Kitchen,40.7597466,-73.9961014,2.5,xl-nightclub-new-york,Dance Clubs,20,,xl-nightclub
1970,Zamaan Hookah Bar and Restaurant,349 Broadway,2015-01-12 01:18:04.564241,2015-01-23 16:53:13.587256,7185997979,http://s3-media3.fl.yelpcdn.com/bphoto/qyxsHF-LHKCs5_p2j_3aGg/ms.jpg,,South Williamsburg,40.7079201,-73.9557419,3.5,zamaan-hookah-bar-and-restaurant-brooklyn,Lounges,5,,zamaan-hookah-bar-and-restaurant
1971,Zaman Hookah Cafe Lounge,2585 Steinway St,2015-01-12 01:18:04.568408,2015-01-23 16:53:13.606278,,http://s3-media4.fl.yelpcdn.com/bphoto/mQuJsBj8VnfsMZxBSwsjiA/ms.jpg,,Astoria,40.7658,-73.913094,3.0,zaman-hookah-cafe-lounge-astoria,Hookah Bars,33,,zaman-hookah-cafe-lounge
1596,The DL,95 Delancy St,2015-01-12 01:18:02.594996,2015-01-23 16:53:13.638284,2122280909,http://s3-media2.fl.yelpcdn.com/bphoto/im3kGg9bUtx-RE8Yd9lEOA/ms.jpg,,Lower East Side,40.7185783,-73.9893799,2.5,the-dl-new-york,Bars,3,,the-dl
1599,D'Or,204 W 55th St,2015-01-12 01:18:02.607147,2015-01-23 16:53:13.652978,2122457715,http://s3-media1.fl.yelpcdn.com/bphoto/8pUTU1I_AjJW_FlIQ_VcKg/ms.jpg,,Theater District,40.7633487044535,-73.9821910858154,3.0,d-or-new-york-2,Lounges,4,,d'or
1601,Downhouse Lounge and Restaurant,250 Ave X,2015-01-12 01:18:02.615696,2015-01-23 16:53:13.669444,7186273200,http://s3-media1.fl.yelpcdn.com/bphoto/VECqTahMKB_ZoCAN-fJn6g/ms.jpg,,Gravesend,40.589928,-73.973747,2.5,downhouse-lounge-and-restaurant-brooklyn,Lounges,9,,downhouse-lounge-and-restaurant
1605,East River Bar,97 S 6th St,2015-01-12 01:18:02.64005,2015-01-23 16:53:13.692903,7183020511,http://s3-media3.fl.yelpcdn.com/bphoto/QW_uH8kwSr4zq4G2ECjHbg/ms.jpg,,South Williamsburg,40.7109413,-73.964653,3.5,east-river-bar-brooklyn,Pubs,5,,east-river-bar
1607,East River Amphitheatre,Cherry St and FDR,2015-01-12 01:18:02.648596,2015-01-23 16:53:13.712351,,http://s3-media2.fl.yelpcdn.com/bphoto/PmCrvq660R_LGXFTOcxV3g/ms.jpg,,Lower East Side,40.7123946303456,-73.9780105255917,4.5,east-river-amphitheatre-new-york,Music Venues,3,,east-river-amphitheatre
1610,Element,225 E Houston St,2015-01-12 01:18:02.66127,2015-01-23 16:53:13.73038,2122542200,http://s3-media1.fl.yelpcdn.com/bphoto/tyIL_FXKgpkUfC3VrdDfLQ/ms.jpg,,Lower East Side,40.7220802,-73.9865952,3.0,element-new-york-3,Dance Clubs,3,,element
1613,Enid's,560 Manhattan Ave,2015-01-12 01:18:02.674901,2015-01-23 16:53:13.754617,7183493859,http://s3-media1.fl.yelpcdn.com/bphoto/C7Hj_dxUYdP-qCYFDpJTXQ/ms.jpg,,Greenpoint,40.722592,-73.949792,3.5,enids-brooklyn,Bars,32,,enid's
1617,Fat Buddha,212 Ave A,2015-01-12 01:18:02.69476,2015-01-23 16:53:13.770333,2125980500,http://s3-media3.fl.yelpcdn.com/bphoto/2vLo-15XV9oZIZac76ggKg/ms.jpg,,East Village,40.7298380881548,-73.980712518096,4.0,fat-buddha-new-york,Bars,6,,fat-buddha
1622,Fontana's,105 Eldridge St,2015-01-12 01:18:02.716226,2015-01-23 16:53:13.778689,2123346740,http://s3-media3.fl.yelpcdn.com/bphoto/MtGDurSHTX1BDt8dOvBE8A/ms.jpg,,Lower East Side,40.7181015,-73.9922791,3.5,fontanas-new-york,Bars,3,,fontana's
1629,Le Poisson Rouge,158 Bleecker St,2015-01-12 01:18:02.746405,2015-01-23 16:53:13.793418,2125053474,http://s3-media1.fl.yelpcdn.com/bphoto/kXdSG_iJz95T_lzljLf_fg/ms.jpg,,Greenwich Village,40.7284849137068,-73.9999332278967,3.0,le-poisson-rouge-new-york,Music Venues,2,,le-poisson-rouge
1638,Good Room,98 Meserole Ave,2015-01-12 01:18:02.788116,2015-01-23 16:53:13.810556,7183492373,http://s3-media4.fl.yelpcdn.com/bphoto/9-0pP7b_LQi4wri_tdi-kQ/ms.jpg,,Greenpoint,40.7269211858511,-73.9530435204506,4.5,good-room-greenpoint,Dance Clubs,32,,good-room
1643,The Graham,151 Meserole St,2015-01-12 01:18:02.810835,2015-01-23 16:53:13.816831,7183884682,http://s3-media3.fl.yelpcdn.com/bphoto/q2mumtM5odANi5chbosiEQ/ms.jpg,,East Williamsburg,40.708241,-73.943146,3.5,the-graham-new-york,Music Venues,21,,the-graham
1662,Highline Ballroom,431 W 16th St,2015-01-12 01:18:02.925156,2015-01-23 16:53:13.83429,2124145994,http://s3-media3.fl.yelpcdn.com/bphoto/hJ0h5UcpBscr_7NgwOm04g/ms.jpg,,Chelsea,40.7430686950684,-74.0057144165039,3.0,highline-ballroom-new-york,Music Venues,11,,highline-ballroom
1663,HK Lounge,405 W 39th St,2015-01-12 01:18:02.92974,2015-01-23 16:53:13.848264,2129474208,http://s3-media4.fl.yelpcdn.com/bphoto/kiyQRSAKM-ek_LKMPxvPbw/ms.jpg,,Hell's Kitchen,40.756847,-73.994324,2.5,hk-lounge-new-york,Lounges,20,,hk-lounge
1665,Hope Lounge,10 Hope St,2015-01-12 01:18:02.938055,2015-01-23 16:53:13.875615,,http://s3-media2.fl.yelpcdn.com/bphoto/Mgz7sSFlA3_62en6eB9Ehw/ms.jpg,,Williamsburg - North Side,40.713585,-73.957565,3.5,hope-lounge-brooklyn,Lounges,7,,hope-lounge
1666,Hotel Chantelle,92 Ludlow St,2015-01-12 01:18:02.942532,2015-01-23 16:53:13.894222,2122549100,http://s3-media1.fl.yelpcdn.com/bphoto/VA3Ni-s1fWg1EH_LiuPXNA/ms.jpg,,Lower East Side,40.718384,-73.988953,3.0,hotel-chantelle-new-york,Bars,3,,hotel-chantelle
1667,CO-OP Food & Drink,107 Rivington St,2015-01-12 01:18:02.946698,2015-01-23 16:53:13.906139,2127968040,http://s3-media1.fl.yelpcdn.com/bphoto/b0vzZno2UiLJeA01NS4rfA/ms.jpg,,Lower East Side,40.719761,-73.988091,3.0,co-op-food-and-drink-new-york-2,Lounges,3,,co-op-food-&-drink
1669,Library Bar at Hudson,Hudson Hotel,2015-01-12 01:18:02.955444,2015-01-23 16:53:13.920799,2125546000,http://s3-media1.fl.yelpcdn.com/bphoto/zwgVHo44plyDQj88P9uYyw/ms.jpg,,Hell's Kitchen,40.7683154001822,-73.9848228988891,4.0,library-bar-at-hudson-new-york,Lounges,20,,library-bar-at-hudson
1963,World Bar,845 United Nations Plz,2015-01-12 01:18:04.5223,2015-01-23 16:53:13.936018,2129359361,http://s3-media2.fl.yelpcdn.com/bphoto/yAvWNknct3UuVkslr49fQA/ms.jpg,,Midtown East,40.75259,-73.967552,3.0,world-bar-new-york,Lounges,14,,world-bar
1670,Hudson Hotel,356 W 58th St,2015-01-12 01:18:02.959913,2015-01-23 16:53:13.954339,2125546000,http://s3-media2.fl.yelpcdn.com/bphoto/4XEpnlUBQRO0ZiiTUJO-EQ/ms.jpg,,Hell's Kitchen,40.7680535316467,-73.9840344339609,3.0,hudson-hotel-new-york,Hotels,20,,hudson-hotel
1672,Hudson Terrace,621 W 46th St,2015-01-12 01:18:02.975661,2015-01-23 16:53:13.96753,2123159400,http://s3-media3.fl.yelpcdn.com/bphoto/QTPuLh7Kud5T7WksfQYZWg/ms.jpg,,Hell's Kitchen,40.764057,-73.997543,2.0,hudson-terrace-new-york,Lounges,20,,hudson-terrace
1675,Identity,511 E 6th St,2015-01-12 01:18:02.987924,2015-01-23 16:53:13.983167,2129958889,http://s3-media2.fl.yelpcdn.com/bphoto/b6lf1n-kUJa_jLGoV-nvSg/ms.jpg,,East Village,40.725342,-73.983101,3.0,identity-new-york-2,Lounges,6,,identity
1680,Issue Project Room,22 Boerum Pl,2015-01-12 01:18:03.057301,2015-01-23 16:53:14.002321,7183300313,http://s3-media1.fl.yelpcdn.com/bphoto/2Q-xwe6OS2JubBOqEBxr-Q/ms.jpg,,Brooklyn Heights,40.6908645229398,-73.9897763729095,4.5,issue-project-room-brooklyn,Music Venues,56,,issue-project-room
1683,Jelani Lounge,507 Waverly Ave,2015-01-12 01:18:03.075514,2015-01-23 16:53:14.01431,7182305227,http://s3-media4.fl.yelpcdn.com/bphoto/-0zEEaDFIjABtPQni0XlHA/ms.jpg,,Clinton Hill,40.6829758733511,-73.9657659083605,3.0,jelani-lounge-brooklyn,Lounges,54,,jelani-lounge
1688,Kabin,92 2nd Ave,2015-01-12 01:18:03.096437,2015-01-23 16:53:14.030358,2122540204,http://s3-media3.fl.yelpcdn.com/bphoto/RuIcf9Jqzdz5HrLXAquNZw/ms.jpg,,East Village,40.7268982,-73.9884872,2.5,kabin-new-york,Bars,6,,kabin
1690,Katra,217 Bowery St,2015-01-12 01:18:03.105369,2015-01-23 16:53:14.043615,2124733113,http://s3-media4.fl.yelpcdn.com/bphoto/jr49YgWC6To2uwhTMTxwnw/ms.jpg,,Lower East Side,40.7216797,-73.9931107,2.5,katra-new-york,Lounges,3,,katra
1696,King's Cross,356 Bowery,2015-01-12 01:18:03.130046,2015-01-23 16:53:14.067361,2123881655,http://s3-media2.fl.yelpcdn.com/bphoto/6GoO-ca4j_uLboqbzfCn9Q/ms.jpg,,NoHo,40.7269660662905,-73.9919328689575,3.0,kings-cross-new-york,Pubs,38,,king's-cross
1734,LQ,511 Lexington Ave,2015-01-12 01:18:03.314472,2015-01-23 16:53:14.082938,2125937575,http://s3-media2.fl.yelpcdn.com/bphoto/9cLT20WEE2xMp1R4FTNSDA/ms.jpg,,Midtown East,40.7549095,-73.9733124,2.0,lq-new-york,Dance Clubs,14,,lq
1488,Ward III,111 Reade St,2015-01-12 01:18:02.046786,2015-01-23 16:53:14.098282,2122409194,http://s3-media1.fl.yelpcdn.com/bphoto/9v3thNtGY7O0ZiqMLtqX5g/ms.jpg,,TriBeCa,40.7157402,-74.0086899,4.0,ward-iii-new-york,Lounges,17,,ward-iii
