id,score,created_at,updated_at,user_id,seen_live,event_id
963,0,2015-08-14 15:08:54.814881,2015-08-14 15:08:54.814881,15,,
1029,0,2015-08-28 20:13:42.440135,2015-08-28 20:13:42.440135,15,,
964,4,2015-08-24 15:58:33.37459,2015-08-24 16:10:51.368425,15,,170
965,0,2015-08-24 16:10:52.673315,2015-08-24 16:10:52.673315,15,,
966,4,2015-08-24 19:09:50.41865,2015-08-24 19:25:54.323345,15,,171
967,0,2015-08-24 19:25:54.491959,2015-08-24 19:25:54.491959,15,,
968,0,2015-08-24 19:26:21.356496,2015-08-24 19:26:21.356496,15,,
969,0,2015-08-24 19:26:24.365386,2015-08-24 19:26:24.365386,15,,
970,0,2015-08-24 19:37:58.97783,2015-08-24 19:37:58.97783,15,,
1041,0,2015-08-30 16:02:51.345893,2015-08-30 16:02:51.345893,15,,
971,5,2015-08-24 20:37:13.582174,2015-08-24 20:51:44.382542,15,,172
972,0,2015-08-24 20:51:44.512314,2015-08-24 20:51:44.512314,15,,
973,0,2015-08-24 20:53:24.725083,2015-08-24 20:53:24.725083,15,,
974,0,2015-08-24 20:55:24.922785,2015-08-24 20:55:24.922785,15,,
975,0,2015-08-24 20:55:37.48837,2015-08-24 20:55:37.48837,15,,
976,0,2015-08-24 20:56:07.686817,2015-08-24 20:56:07.686817,15,,
1030,4,2015-08-28 20:13:58.500631,2015-08-29 21:36:23.115822,15,,175
977,3,2015-08-24 21:07:32.003677,2015-08-24 21:28:12.664153,15,,173
978,0,2015-08-24 21:28:12.781511,2015-08-24 21:28:12.781511,15,,
979,0,2015-08-24 21:31:26.319616,2015-08-24 21:31:26.319616,15,,
980,0,2015-08-24 21:31:29.174565,2015-08-24 21:31:29.174565,15,,
981,0,2015-08-24 21:31:39.605109,2015-08-24 21:31:39.605109,15,,
982,0,2015-08-24 21:32:13.544668,2015-08-24 21:32:13.544668,15,,
983,0,2015-08-24 21:32:52.634494,2015-08-24 21:32:52.634494,15,,
1031,0,2015-08-29 21:36:23.317714,2015-08-29 21:36:23.317714,15,,
984,3,2015-08-25 18:11:22.259574,2015-08-25 18:18:59.49144,15,,174
985,0,2015-08-25 18:18:59.689275,2015-08-25 18:18:59.689275,15,,
986,0,2015-08-25 18:19:30.474179,2015-08-25 18:19:30.474179,15,,
987,0,2015-08-25 18:19:34.376112,2015-08-25 18:19:34.376112,15,,
988,0,2015-08-25 18:19:57.023087,2015-08-25 18:19:57.023087,15,,
989,0,2015-08-25 18:21:13.317131,2015-08-25 18:21:13.317131,15,,
990,0,2015-08-25 18:24:47.423148,2015-08-25 18:24:47.423148,15,,
991,0,2015-08-25 20:05:56.906938,2015-08-25 20:05:56.906938,15,,
992,0,2015-08-25 20:35:18.461837,2015-08-25 20:35:18.461837,15,,
993,0,2015-08-27 00:42:31.055619,2015-08-27 00:42:31.055619,15,,
994,0,2015-08-27 21:17:11.183025,2015-08-27 21:17:11.183025,15,,
995,0,2015-08-27 21:17:19.521359,2015-08-27 21:17:19.521359,15,,
996,0,2015-08-27 21:17:46.21606,2015-08-27 21:17:46.21606,15,,
997,0,2015-08-28 17:09:42.378115,2015-08-28 17:09:42.378115,15,,
998,0,2015-08-28 17:19:27.063694,2015-08-28 17:19:27.063694,15,,
999,0,2015-08-28 17:19:45.192483,2015-08-28 17:19:45.192483,15,,
1000,0,2015-08-28 17:20:00.950208,2015-08-28 17:20:00.950208,15,,
1001,0,2015-08-28 18:46:41.473852,2015-08-28 18:46:41.473852,15,,
1002,0,2015-08-28 18:47:00.959951,2015-08-28 18:47:00.959951,15,,
1003,0,2015-08-28 18:47:10.557167,2015-08-28 18:47:10.557167,15,,
1004,0,2015-08-28 19:05:07.258632,2015-08-28 19:05:07.258632,15,,
1005,0,2015-08-28 19:14:03.913067,2015-08-28 19:14:03.913067,15,,
1006,0,2015-08-28 19:14:26.869356,2015-08-28 19:14:26.869356,15,,
1007,0,2015-08-28 19:16:18.798465,2015-08-28 19:16:18.798465,15,,
1008,0,2015-08-28 19:16:30.792032,2015-08-28 19:16:30.792032,15,,
1009,0,2015-08-28 19:16:42.344473,2015-08-28 19:16:42.344473,15,,
1010,0,2015-08-28 19:16:53.010511,2015-08-28 19:16:53.010511,15,,
1011,0,2015-08-28 19:17:04.694153,2015-08-28 19:17:04.694153,15,,
1012,0,2015-08-28 19:17:11.494912,2015-08-28 19:17:11.494912,15,,
1013,0,2015-08-28 19:17:17.28947,2015-08-28 19:17:17.28947,15,,
1014,0,2015-08-28 19:17:28.858848,2015-08-28 19:17:28.858848,15,,
1015,0,2015-08-28 19:17:37.406586,2015-08-28 19:17:37.406586,15,,
1016,0,2015-08-28 19:17:49.354603,2015-08-28 19:17:49.354603,15,,
1017,0,2015-08-28 19:32:02.831853,2015-08-28 19:32:02.831853,15,,
1018,0,2015-08-28 19:32:18.627336,2015-08-28 19:32:18.627336,15,,
1019,0,2015-08-28 19:32:23.899587,2015-08-28 19:32:23.899587,15,,
1020,0,2015-08-28 19:32:35.147567,2015-08-28 19:32:35.147567,15,,
1021,0,2015-08-28 19:32:44.226484,2015-08-28 19:32:44.226484,15,,
1022,0,2015-08-28 19:32:52.050677,2015-08-28 19:32:52.050677,15,,
1023,0,2015-08-28 19:33:08.022693,2015-08-28 19:33:08.022693,15,,
1024,0,2015-08-28 19:33:13.272219,2015-08-28 19:33:13.272219,15,,
1032,0,2015-08-29 21:42:08.946453,2015-08-29 21:42:08.946453,15,,
1033,0,2015-08-30 15:54:43.257938,2015-08-30 15:54:43.257938,15,,
1034,0,2015-08-30 15:54:58.592384,2015-08-30 15:54:58.592384,15,,
1035,0,2015-08-30 15:55:04.34453,2015-08-30 15:55:04.34453,15,,
1036,0,2015-08-30 15:55:47.974057,2015-08-30 15:55:47.974057,15,,
1037,0,2015-08-30 15:57:14.500913,2015-08-30 15:57:14.500913,15,,
1038,0,2015-08-30 15:57:33.093874,2015-08-30 15:57:33.093874,15,,
1039,0,2015-08-30 16:01:53.898109,2015-08-30 16:01:53.898109,15,,
1040,0,2015-08-30 16:02:00.26584,2015-08-30 16:02:00.26584,15,,
1042,0,2015-08-31 14:20:16.046057,2015-08-31 14:20:16.046057,15,,
1043,0,2015-08-31 14:30:53.633713,2015-08-31 14:30:53.633713,15,,
1045,0,2015-08-31 15:13:25.640333,2015-08-31 15:13:25.640333,15,,
1044,3,2015-08-31 14:57:48.671988,2015-08-31 15:13:25.255687,15,,176
1046,0,2015-08-31 15:14:26.827826,2015-08-31 15:14:26.827826,15,,
1047,0,2015-08-31 15:22:13.259375,2015-08-31 15:22:13.259375,15,,
1049,0,2015-08-31 15:32:26.227171,2015-08-31 15:32:26.227171,15,,
1048,5,2015-08-31 15:24:06.575328,2015-08-31 15:32:25.482033,15,,177
1050,0,2015-08-31 15:33:42.785108,2015-08-31 15:33:42.785108,15,,
1051,0,2015-08-31 15:33:44.835184,2015-08-31 15:33:44.835184,15,,
1052,0,2015-08-31 15:54:34.969504,2015-08-31 15:54:34.969504,15,,
1053,0,2015-08-31 16:58:48.203836,2015-08-31 16:58:48.203836,15,,
1054,0,2015-08-31 16:59:16.109785,2015-08-31 16:59:16.109785,15,,
1055,0,2015-08-31 17:36:33.318991,2015-08-31 17:36:33.318991,15,,
1056,0,2015-08-31 17:49:34.864773,2015-08-31 17:49:34.864773,15,,
1057,0,2015-08-31 17:50:08.391823,2015-08-31 17:50:08.391823,15,,
1058,0,2015-08-31 17:51:57.748878,2015-08-31 17:51:57.748878,15,,
1059,0,2015-08-31 19:47:31.758642,2015-08-31 19:47:31.758642,15,,
1060,0,2015-08-31 19:47:59.258414,2015-08-31 19:47:59.258414,15,,
1061,0,2015-08-31 23:27:42.840887,2015-08-31 23:27:42.840887,15,,
1062,0,2015-09-02 19:48:57.784993,2015-09-02 19:48:57.784993,15,,
1063,0,2015-09-02 19:50:29.622521,2015-09-02 19:50:29.622521,15,,
1129,3,2015-09-30 14:55:34.985773,2015-09-30 14:55:44.006092,15,,
1064,3,2015-09-08 13:03:32.581294,2015-09-08 13:23:38.471313,15,,178
1065,0,2015-09-08 13:23:38.635316,2015-09-08 13:23:38.635316,15,,
1066,0,2015-09-08 13:24:53.695127,2015-09-08 13:24:53.695127,15,,
1067,0,2015-09-08 13:54:41.679805,2015-09-08 13:54:41.679805,15,,
1068,4,2015-09-08 14:45:08.437434,2015-09-08 14:48:10.183324,15,,179
1069,0,2015-09-08 14:48:10.765379,2015-09-08 14:48:10.765379,15,,
1070,0,2015-09-08 16:48:20.321615,2015-09-08 16:48:20.321615,15,,
1071,0,2015-09-08 18:05:56.950123,2015-09-08 18:05:56.950123,15,,
1072,0,2015-09-08 18:06:30.245933,2015-09-08 18:06:30.245933,15,,
1073,0,2015-09-08 18:35:10.616013,2015-09-08 18:35:10.616013,15,,
1074,0,2015-09-08 21:34:57.559398,2015-09-08 21:34:57.559398,15,,
1075,0,2015-09-09 20:06:29.982455,2015-09-09 20:06:29.982455,15,,
1076,0,2015-09-09 20:08:17.007391,2015-09-09 20:08:17.007391,15,,
1146,0,2015-10-01 20:09:45.411288,2015-10-01 20:09:45.411288,15,,
1077,3,2015-09-14 20:09:40.056414,2015-09-14 20:15:36.972327,15,,180
1078,0,2015-09-14 20:15:37.403971,2015-09-14 20:15:37.403971,15,,
1130,3,2015-09-30 15:15:48.564223,2015-09-30 15:18:57.831231,15,,187
1079,4,2015-09-14 21:17:57.077224,2015-09-15 01:22:10.877583,15,,181
1080,0,2015-09-15 01:22:11.122283,2015-09-15 01:22:11.122283,15,,
1081,0,2015-09-15 01:25:33.074763,2015-09-15 01:25:33.074763,15,,
1082,0,2015-09-15 01:25:56.857199,2015-09-15 01:25:56.857199,15,,
1083,5,2015-09-18 13:32:40.035047,2015-09-18 14:23:53.354463,15,,
1131,0,2015-09-30 15:18:58.202869,2015-09-30 15:18:58.202869,15,,
1084,5,2015-09-18 16:25:32.167966,2015-09-18 16:49:10.768397,15,,182
1085,0,2015-09-18 16:49:11.265539,2015-09-18 16:49:11.265539,15,,
1086,0,2015-09-18 16:52:46.460063,2015-09-18 16:52:46.460063,15,,
1087,0,2015-09-18 18:31:00.444224,2015-09-18 18:31:00.444224,15,,
1088,0,2015-09-18 18:31:27.621488,2015-09-18 18:31:27.621488,15,,
1132,0,2015-09-30 15:21:12.290164,2015-09-30 15:21:12.290164,15,,
1089,3,2015-09-21 21:10:32.710215,2015-09-22 01:40:16.993613,15,,183
1090,0,2015-09-22 01:40:17.377065,2015-09-22 01:40:17.377065,15,,
1091,0,2015-09-22 01:41:13.551296,2015-09-22 01:41:13.551296,15,,
1092,0,2015-09-22 01:41:42.941053,2015-09-22 01:41:42.941053,15,,
1093,0,2015-09-22 01:42:05.979634,2015-09-22 01:42:05.979634,15,,
1094,0,2015-09-22 01:47:20.612224,2015-09-22 01:47:20.612224,15,,
1095,0,2015-09-22 01:49:24.121325,2015-09-22 01:49:24.121325,15,,
1096,0,2015-09-22 01:51:30.341036,2015-09-22 01:51:30.341036,15,,
1097,0,2015-09-22 01:51:39.158804,2015-09-22 01:51:39.158804,15,,
1098,0,2015-09-22 17:27:35.47637,2015-09-22 17:27:35.47637,15,,
1099,0,2015-09-22 17:28:36.864661,2015-09-22 17:28:36.864661,15,,
1100,0,2015-09-22 17:33:12.926915,2015-09-22 17:33:12.926915,15,,
1101,0,2015-09-22 17:33:42.019154,2015-09-22 17:33:42.019154,15,,
1102,0,2015-09-22 17:34:36.42997,2015-09-22 17:34:36.42997,15,,
1103,0,2015-09-22 17:35:35.019335,2015-09-22 17:35:35.019335,15,,
1104,0,2015-09-22 17:40:10.609711,2015-09-22 17:40:10.609711,15,,
1105,0,2015-09-22 17:42:40.68248,2015-09-22 17:42:40.68248,15,,
1133,0,2015-09-30 15:21:44.232833,2015-09-30 15:21:44.232833,15,,
1106,4,2015-09-22 17:49:06.877792,2015-09-22 18:03:38.110092,15,,184
1107,0,2015-09-22 18:03:38.350253,2015-09-22 18:03:38.350253,15,,
1108,0,2015-09-22 18:04:15.312563,2015-09-22 18:04:15.312563,15,,
1109,0,2015-09-22 18:04:31.322275,2015-09-22 18:04:31.322275,15,,
1110,0,2015-09-22 18:04:35.391913,2015-09-22 18:04:35.391913,15,,
1111,0,2015-09-22 18:04:45.576301,2015-09-22 18:04:45.576301,15,,
1112,0,2015-09-22 18:05:27.636619,2015-09-22 18:05:27.636619,15,,
1113,0,2015-09-22 18:05:36.428818,2015-09-22 18:05:36.428818,15,,
1134,0,2015-09-30 15:37:21.939501,2015-09-30 15:37:21.939501,15,,
1114,3,2015-09-22 18:32:25.917218,2015-09-22 18:34:24.352432,15,,185
1115,0,2015-09-22 18:34:24.49297,2015-09-22 18:34:24.49297,15,,
1116,0,2015-09-22 18:38:24.359867,2015-09-22 18:38:24.359867,15,,
1135,0,2015-09-30 15:37:53.668677,2015-09-30 15:37:53.668677,15,,
1117,2,2015-09-22 18:38:48.660457,2015-09-22 18:41:27.698046,15,,186
1118,0,2015-09-22 18:41:27.79764,2015-09-22 18:41:27.79764,15,,
1119,0,2015-09-22 18:52:08.68105,2015-09-22 18:52:08.68105,15,,
1120,0,2015-09-22 23:36:27.476577,2015-09-22 23:36:27.476577,15,,
1121,0,2015-09-22 23:36:43.423791,2015-09-22 23:36:43.423791,15,,
1122,0,2015-09-24 16:05:52.837888,2015-09-24 16:05:52.837888,15,,
1123,0,2015-09-24 16:06:01.835953,2015-09-24 16:06:01.835953,15,,
1124,0,2015-09-24 16:15:00.150726,2015-09-24 16:15:00.150726,15,,
1125,0,2015-09-24 16:15:12.927175,2015-09-24 16:15:12.927175,15,,
1126,0,2015-09-24 16:16:33.347093,2015-09-24 16:16:33.347093,15,,
1127,0,2015-09-30 14:50:37.52089,2015-09-30 14:50:37.52089,15,,
1128,0,2015-09-30 14:51:36.75831,2015-09-30 14:51:36.75831,15,,
1136,0,2015-09-30 15:48:44.544817,2015-09-30 15:48:44.544817,15,,
1137,0,2015-09-30 15:49:02.963231,2015-09-30 15:49:02.963231,15,,
1138,0,2015-09-30 17:24:08.411845,2015-09-30 17:24:08.411845,15,,
1139,0,2015-09-30 17:25:22.637439,2015-09-30 17:25:22.637439,15,,
1140,0,2015-09-30 21:26:30.990625,2015-09-30 21:26:30.990625,15,,
1141,0,2015-09-30 21:29:07.182028,2015-09-30 21:29:07.182028,15,,
1142,0,2015-09-30 21:29:26.25261,2015-09-30 21:29:26.25261,15,,
1143,0,2015-09-30 21:38:46.770618,2015-09-30 21:38:46.770618,15,,
1144,0,2015-09-30 21:41:00.329177,2015-09-30 21:41:00.329177,15,,
1145,0,2015-09-30 21:56:49.16648,2015-09-30 21:56:49.16648,15,,
1147,0,2015-10-01 20:14:05.901814,2015-10-01 20:14:05.901814,15,,
1149,0,2015-10-03 09:03:22.821344,2015-10-03 09:03:22.821344,21,,
1148,2,2015-10-03 08:45:53.929044,2015-10-03 09:03:19.911926,21,,188
1150,0,2015-10-03 09:04:56.312304,2015-10-03 09:04:56.312304,21,,
1151,0,2015-10-03 09:05:07.90126,2015-10-03 09:05:07.90126,21,,
1153,0,2015-10-03 09:11:44.972913,2015-10-03 09:11:44.972913,21,,
1152,5,2015-10-03 09:06:30.493353,2015-10-03 09:11:42.412717,21,,189
1154,0,2015-10-03 09:12:10.787637,2015-10-03 09:12:10.787637,21,,
1155,4,2015-10-05 23:08:17.179369,2015-10-05 23:08:21.021932,15,,
1157,0,2015-10-06 13:11:51.3328,2015-10-06 13:11:51.3328,15,,
1156,4,2015-10-06 13:06:19.207614,2015-10-06 13:11:51.067052,15,,190
1158,0,2015-10-06 13:25:39.840499,2015-10-06 13:25:39.840499,15,,
1159,0,2015-10-06 13:39:52.094681,2015-10-06 13:39:52.094681,15,,
1160,0,2015-10-06 13:46:23.684477,2015-10-06 13:46:23.684477,15,,
1161,0,2015-10-06 13:46:45.253683,2015-10-06 13:46:45.253683,15,,
1162,0,2015-10-06 13:51:08.583219,2015-10-06 13:51:08.583219,15,,
1163,0,2015-10-06 13:52:03.367924,2015-10-06 13:52:03.367924,15,,
1164,0,2015-10-06 13:53:13.087888,2015-10-06 13:53:13.087888,15,,
1165,0,2015-10-06 13:53:51.073814,2015-10-06 13:53:51.073814,15,,
1166,0,2015-10-06 13:57:52.306633,2015-10-06 13:57:52.306633,15,,
1167,0,2015-10-06 13:59:30.646959,2015-10-06 13:59:30.646959,15,,
1168,0,2015-10-06 14:02:29.464424,2015-10-06 14:02:29.464424,15,,
1169,0,2015-10-06 14:03:27.940886,2015-10-06 14:03:27.940886,15,,
1170,0,2015-10-06 14:19:41.615371,2015-10-06 14:19:41.615371,15,,
1171,0,2015-10-06 14:20:55.752999,2015-10-06 14:20:55.752999,15,,
1172,0,2015-10-06 15:44:18.843971,2015-10-06 15:44:18.843971,15,,
1173,0,2015-10-06 15:44:49.041294,2015-10-06 15:44:49.041294,15,,
1230,0,2015-11-13 06:25:55.137493,2015-11-13 06:25:55.137493,21,,
1174,3,2015-10-06 15:45:47.465539,2015-10-06 15:48:47.853004,15,,191
1175,0,2015-10-06 15:48:47.9589,2015-10-06 15:48:47.9589,15,,
1176,4,2015-10-08 18:50:26.586525,2015-10-08 18:50:33.712196,15,,
1177,5,2015-10-09 20:14:16.081036,2015-10-09 20:32:01.305034,15,,192
1178,0,2015-10-09 20:32:01.532257,2015-10-09 20:32:01.532257,15,,
1179,0,2015-10-09 20:35:13.604301,2015-10-09 20:35:13.604301,15,,
1180,0,2015-10-13 22:23:05.757831,2015-10-13 22:23:05.757831,15,,
1181,0,2015-10-13 22:23:13.491663,2015-10-13 22:23:13.491663,15,,
1182,0,2015-10-13 22:23:27.796762,2015-10-13 22:23:27.796762,15,,
1183,0,2015-10-13 22:25:28.2431,2015-10-13 22:25:28.2431,15,,
1184,0,2015-10-13 22:25:46.579413,2015-10-13 22:25:46.579413,15,,
1185,0,2015-10-13 22:25:52.375226,2015-10-13 22:25:52.375226,15,,
1186,0,2015-10-13 22:26:03.879177,2015-10-13 22:26:03.879177,15,,
1187,0,2015-10-14 17:28:43.319717,2015-10-14 17:28:43.319717,15,,
1189,0,2015-10-14 17:39:28.528872,2015-10-14 17:39:28.528872,15,,
1250,3,2015-11-25 14:33:38.547584,2015-11-25 14:39:48.673624,15,,201
1231,5,2015-11-15 00:25:21.792719,2015-11-15 00:39:43.030878,15,,200
1190,1,2015-10-14 17:40:00.744113,2015-10-14 17:42:23.50349,46,,193
1191,0,2015-10-14 17:42:25.46086,2015-10-14 17:42:25.46086,46,,
1192,0,2015-10-14 17:43:22.447894,2015-10-14 17:43:22.447894,15,,
1193,0,2015-10-14 17:44:12.790896,2015-10-14 17:44:12.790896,46,,
1194,0,2015-10-14 17:47:14.300879,2015-10-14 17:47:14.300879,15,,
1195,0,2015-10-14 17:47:33.090484,2015-10-14 17:47:33.090484,15,,
1232,0,2015-11-15 00:39:43.309359,2015-11-15 00:39:43.309359,15,,
1196,4,2015-10-16 15:34:25.933271,2015-10-16 15:56:07.095533,15,,194
1197,0,2015-10-16 15:56:08.211952,2015-10-16 15:56:08.211952,15,,
1198,0,2015-10-16 16:02:32.301304,2015-10-16 16:02:32.301304,15,,
1199,0,2015-10-16 16:03:20.760897,2015-10-16 16:03:20.760897,15,,
1200,0,2015-10-16 16:07:14.244385,2015-10-16 16:07:14.244385,15,,
1201,0,2015-10-16 16:09:06.993963,2015-10-16 16:09:06.993963,15,,
1233,0,2015-11-15 00:41:03.049386,2015-11-15 00:41:03.049386,15,,
1202,4,2015-10-21 02:12:49.980634,2015-10-21 02:15:53.690778,21,,
1234,0,2015-11-15 00:44:02.995344,2015-11-15 00:44:02.995344,15,,
1203,4,2015-10-26 19:14:41.965176,2015-10-26 19:15:58.417977,15,,
1204,4,2015-10-26 19:19:56.521624,2015-10-26 19:20:08.209743,15,,
1235,0,2015-11-15 00:46:22.947565,2015-11-15 00:46:22.947565,15,,
1205,4,2015-10-26 19:24:43.771163,2015-10-26 20:01:18.38035,15,,195
1206,0,2015-10-26 20:01:19.312348,2015-10-26 20:01:19.312348,15,,
1207,0,2015-10-28 14:53:58.704441,2015-10-28 14:53:58.704441,15,,
1208,0,2015-10-29 15:48:51.409104,2015-10-29 15:48:51.409104,15,,
1209,0,2015-10-29 16:27:09.199879,2015-10-29 16:27:09.199879,15,,
1210,0,2015-10-29 16:27:31.788804,2015-10-29 16:27:31.788804,15,,
1211,0,2015-11-03 15:01:40.448526,2015-11-03 15:01:40.448526,15,,
1236,0,2015-11-15 00:47:45.078191,2015-11-15 00:47:45.078191,15,,
1212,4,2015-11-03 15:04:31.971829,2015-11-03 15:17:17.111874,15,,196
1213,0,2015-11-03 15:17:17.386215,2015-11-03 15:17:17.386215,15,,
1237,0,2015-11-15 01:02:47.15291,2015-11-15 01:02:47.15291,15,,
1214,4,2015-11-03 15:17:52.251059,2015-11-03 15:18:12.056883,15,,197
1215,0,2015-11-03 15:18:12.31434,2015-11-03 15:18:12.31434,15,,
1238,0,2015-11-15 20:20:44.307711,2015-11-15 20:20:44.307711,15,,
1216,4,2015-11-03 15:18:28.546172,2015-11-03 15:21:39.363249,15,,198
1217,0,2015-11-03 15:21:39.662684,2015-11-03 15:21:39.662684,15,,
1239,0,2015-11-15 20:24:27.41421,2015-11-15 20:24:27.41421,15,,
1218,4,2015-11-03 15:22:53.265458,2015-11-03 15:30:39.886458,15,,199
1219,0,2015-11-03 15:30:40.049663,2015-11-03 15:30:40.049663,15,,
1220,0,2015-11-04 00:22:56.922256,2015-11-04 00:22:56.922256,15,,
1221,0,2015-11-04 00:23:24.682852,2015-11-04 00:23:24.682852,15,,
1222,0,2015-11-04 00:25:26.190242,2015-11-04 00:25:26.190242,15,,
1223,0,2015-11-04 00:26:58.448302,2015-11-04 00:26:58.448302,15,,
1224,0,2015-11-04 22:36:45.976913,2015-11-04 22:36:45.976913,15,,
1225,0,2015-11-04 22:41:54.153694,2015-11-04 22:41:54.153694,15,,
1226,0,2015-11-04 22:42:01.971778,2015-11-04 22:42:01.971778,15,,
1227,0,2015-11-05 17:35:28.062993,2015-11-05 17:35:28.062993,15,,
1228,0,2015-11-05 17:36:25.909523,2015-11-05 17:36:25.909523,15,,
1229,0,2015-11-06 08:22:30.992046,2015-11-06 08:22:30.992046,21,,
1240,0,2015-11-15 20:24:40.474357,2015-11-15 20:24:40.474357,15,,
1241,0,2015-11-15 20:26:15.025427,2015-11-15 20:26:15.025427,15,,
1242,0,2015-11-15 20:39:28.416939,2015-11-15 20:39:28.416939,15,,
1243,0,2015-11-15 21:05:11.421702,2015-11-15 21:05:11.421702,15,,
1244,0,2015-11-16 21:03:55.517664,2015-11-16 21:03:55.517664,15,,
1245,0,2015-11-16 21:14:06.023836,2015-11-16 21:14:06.023836,15,,
1246,0,2015-11-16 21:14:10.702481,2015-11-16 21:14:10.702481,15,,
1247,0,2015-11-17 18:12:57.627077,2015-11-17 18:12:57.627077,21,,
1248,0,2015-11-18 15:47:40.99285,2015-11-18 15:47:40.99285,15,,
1249,0,2015-11-20 14:27:15.721652,2015-11-20 14:27:15.721652,15,,
1251,0,2015-11-25 14:39:48.804396,2015-11-25 14:39:48.804396,15,,
